,UUID,SRC HOSTNAME,DST HOSTNAME,THROUGHPUT (mean),LATENCY (mean),RETRANSMITS (mean),BYTES (mean)
573,e8ebf7da-191c-4d58-ac8d-9cbd0d857227,localhost,tau.ijs.si,5094617661.005378,50647.683333333334,11,636827855.0666667
574,296cb545-89b9-48af-aa60-ec2f331698ce,localhost,tau.ijs.si,5079035356.916055,50618.875,6,634883620.4
575,938979f3-39ed-46b9-bd5b-2b1803d2334c,localhost,lcgps02.gridpp.rl.ac.uk,3629513967.356144,38365.2,143778,453689858.4
576,6d3b21ce-c7ce-4d57-913d-b4b8a15c6f56,localhost,lcgps02.gridpp.rl.ac.uk,4298223637.568483,38274.00833333333,131285,537278671.0666667
577,ff251dce-ec6c-4a8e-a2a1-ef38c64aa140,localhost,lcgps02.gridpp.rl.ac.uk,5358503392.959655,37860.36666666667,59483,669814308.4
578,1c9dccad-c145-4d63-9602-92d6bc318681,localhost,lcgps02.gridpp.rl.ac.uk,5188256902.412205,38170.88333333333,71730,648532923.4666667
579,2ea987ec-3f48-40f8-8450-19ba78a0c383,localhost,lcgps02.gridpp.rl.ac.uk,5020973947.177356,37886.55,16476,627622402.4
580,6fdea048-3142-4540-8a76-40f553a5193a,localhost,perfsonar.na.infn.it,4830551298.611948,53787.433333333334,0,603819556.4
581,31ed0d9b-0343-4a22-aad6-e48aede0f1a2,localhost,perfsonar.na.infn.it,4833346531.627727,53753.4,0,604169081.7333333
582,c5781be5-7c23-4a06-bb56-7c0fca34f283,localhost,perfsonar.na.infn.it,4829852490.183302,53760.35,0,603732175.0666667
583,ddd453a6-b8c6-49a4-a450-c1919edcae30,localhost,perfsonar.na.infn.it,4848900470.074412,53746.816666666666,48,606113316.4
584,70673062-4aa4-41d3-b355-78feed695fe6,localhost,perfsonar.na.infn.it,4858688138.910788,53749.98333333333,0,607336655.0666667
585,ebd39e37-6d14-4751-bff7-21fec23c3be4,localhost,nsw-brwy-ps1.aarnet.net.au,2187308791.6860976,116530.48333333334,1,273414186.8
586,3298884b-cb32-4f47-95bd-9ff3340a89e6,localhost,nsw-brwy-ps1.aarnet.net.au,2165814870.8406677,116687.1,0,270727210.8
587,316e0e60-ec3d-4a74-b770-e7260fe320bd,localhost,tau.ijs.si,5203850833.73379,50560.01666666667,2049,650481646.9333333
588,c66083b7-307c-41a4-9bb7-de5488bef7d4,localhost,lcgps02.gridpp.rl.ac.uk,2028080060.269235,37376.066666666666,7927,253510421.6
589,b2f8d9ba-24ed-4bf3-8165-461af89f828a,localhost,lcgps02.gridpp.rl.ac.uk,3237259411.26758,37526.041666666664,14025,404658282.93333334
590,f9c6c732-4deb-4c99-ba63-d5372ee7c297,localhost,lcgps02.gridpp.rl.ac.uk,4675117897.739607,37456.425,27146,584391110.5333333
591,74f7cf6c-3c10-40be-b62b-1276fe19ff5e,localhost,lcgps02.gridpp.rl.ac.uk,2179156118.870603,37356.61666666667,14988,272395118.6666667
592,6648fdca-bf05-4db5-8ed2-72143171c3c1,localhost,lcgps02.gridpp.rl.ac.uk,5736545629.721166,37422.575,6138,717068394.9333333
593,50f5bb43-5ea2-4999-9e41-e60f8916190a,localhost,perfsonar.na.infn.it,4902574729.849025,53866.11666666667,0,612822464.2666667
594,4800f799-bfa9-4770-a6ee-f4c4af0341a8,localhost,perfsonar.na.infn.it,4864475534.354767,53887.53333333333,0,608060181.6
595,960f866c-6821-4949-85e5-d16afc8adb66,localhost,perfsonar.na.infn.it,4725539225.875967,54234.666666666664,0,590693141.6
596,1a1f259b-b9bc-4484-a945-716445230521,localhost,perfsonar.na.infn.it,4665162816.737953,54297.066666666666,10,583146051.8666667
597,1baf6ec4-1d15-421f-9525-7d89703d737c,localhost,perfsonar.na.infn.it,4804357090.020304,54035.308333333334,0,600545386.9333333
598,e5d31369-c8b4-4fb5-a445-fd5375c536b0,localhost,nsw-brwy-ps1.aarnet.net.au,2235700794.8506465,116924.125,0,279462958.0
599,bfab3c72-8699-4218-bf72-5d3dbe0df6cb,localhost,nsw-brwy-ps1.aarnet.net.au,2242691741.083947,116558.275,0,280336771.3333333
600,7003669f-58f7-4a79-8452-5060b96fa55e,localhost,nsw-brwy-ps1.aarnet.net.au,2242514362.3426847,116558.25,0,280314926.0
601,0c2130dd-6146-4484-aa03-3aa8d342708a,localhost,nsw-brwy-ps1.aarnet.net.au,2235700384.972769,116923.26666666666,0,279462958.0
602,d8ae7867-684d-48f3-a34b-57c161935ab8,localhost,nsw-brwy-ps1.aarnet.net.au,2246009645.2451253,116433.39166666666,0,280751832.6666667
603,93a46f53-0b12-4992-9c09-f4e8490ab78b,localhost,perfsonar2.icepp.jp,2960802883.1139455,88241.09166666666,0,370101137.6
604,81af4322-66c9-4b15-a426-117315594c11,localhost,perfsonar2.icepp.jp,2976439700.483246,87958.10833333334,0,372055681.8666667
605,0723cecb-7871-4d8e-9803-68bf0325eb93,localhost,perfsonar2.icepp.jp,2976706103.548544,87999.46666666666,0,372089062.93333334
606,90dbc11d-c69f-4213-a718-0a9d399012eb,localhost,perfsonar2.icepp.jp,2967694634.560845,88177.14166666666,0,370962348.6666667
607,801fb479-5690-4fbb-aa7f-a14e1e48478f,localhost,perfsonar2.icepp.jp,2973912632.97442,88133.58333333333,0,371739537.6
608,ad9b1b17-d088-4518-af14-0b2f99eb8bc1,localhost,eqx-ash-pt1.es.net,9685678651.904083,5292.133333333333,3082,1210711102.7333333
609,ff6af715-1d68-4a00-bc7c-859abebdf068,localhost,eqx-ash-pt1.es.net,9687549222.410107,5252.8,3127,1210955499.8666666
610,08713517-f869-4316-a14a-f26fa14ccb24,localhost,eqx-ash-pt1.es.net,9668027318.83707,5179.766666666666,3490,1208504724.0666666
611,c39b60a7-d441-4f10-a27f-7f34076539f6,localhost,eqx-ash-pt1.es.net,9687956538.41883,5271.65,4260,1210995092.0666666
612,b33c92b4-9510-432e-bbf7-73b289c1d43e,localhost,eqx-ash-pt1.es.net,9663833663.635775,5165.933333333333,3338,1207980436.0666666
613,c42f9d4f-0443-4572-bc8d-aa9fd617bd41,localhost,star-pt1.es.net,9681305756.304976,9813.325,3437,1210163925.4666667
614,bb44a318-ed4e-4d38-a085-a5df42d23aac,localhost,star-pt1.es.net,9663591923.957205,9843.283333333333,3449,1207957546.8
615,33d13335-411b-4757-bd2c-b749e189b88a,localhost,star-pt1.es.net,9649508917.79689,9861.266666666666,3446,1206190162.6666667
616,a183e71f-f4e5-4b3a-b359-e739203f7ca7,localhost,star-pt1.es.net,9636753508.075483,9916.908333333333,3432,1204595453.3333333
617,97bc3952-039b-4e08-8e07-d91f4e063bda,localhost,star-pt1.es.net,9664023381.32554,10134.091666666667,3821,1208003325.3333333
618,9fde4906-ab1c-41fd-b367-2fabb1c40e6c,localhost,kans-pt1.es.net,9528458144.14456,17929.016666666666,1199,1191071104.1333334
619,787f3033-ae46-4f2e-9a46-39f42140f2bc,localhost,eqx-ash-pt1.es.net,9888776391.572296,8737.441666666668,650,1236105372.0
620,613f0f4f-1f2e-4c09-adfb-119d4c0f0cba,localhost,eqx-ash-pt1.es.net,9888398768.568205,8730.541666666666,173,1236051391.1333334
621,4ce0be08-0ffa-4ef1-90ab-01ca167e3d70,localhost,eqx-ash-pt1.es.net,9890693682.57982,8656.716666666667,1000,1236346786.4666667
622,fb99cc41-408d-43a9-b4b1-50c59656cc41,localhost,eqx-ash-pt1.es.net,9888317066.861795,8731.8,158,1236040951.8
623,18c0497b-8928-434a-bba1-69500337419f,localhost,star-pt1.es.net,9877843649.14256,13155.791666666666,3372,1234735004.0666666
624,b6d0c6bf-b4a1-4d9e-97df-a6c065dae8ee,localhost,star-pt1.es.net,9871169204.867794,12661.125,3388,1233901003.9333334
625,8a765a43-1b7d-42e8-b653-126cc698aa02,localhost,star-pt1.es.net,9875601369.539064,13163.516666666666,3474,1234451014.7333333
626,340ee8f5-16d8-45d1-8437-31aed549a41b,localhost,star-pt1.es.net,9874868251.664215,12668.983333333334,4255,1234363036.8666666
627,aa046ea8-d049-4457-82c5-d17ce4a92596,localhost,star-pt1.es.net,9872428164.855974,12673.583333333334,4119,1234057202.2
628,4e6a226c-65fe-4dd9-9d3a-f45bf0e57b53,localhost,kans-pt1.es.net,9766341795.571455,19688.0,1480,1220796040.9333334
629,1340d064-d963-4967-a4d5-43a1dad33e59,localhost,kans-pt1.es.net,9757093709.766195,19855.725,1752,1219638238.2666667
630,cf97afb8-51fe-4272-be32-df7d134a699f,localhost,kans-pt1.es.net,9764434220.81227,19878.616666666665,1722,1220555742.2666667
631,4a5bf934-35ac-4fb3-9a8a-9a9015fb6ea4,localhost,kans-pt1.es.net,9721448813.31234,19590.275,1773,1215181790.2666667
632,f18154a3-d7b3-46b7-af22-163adb3a56b8,localhost,kans-pt1.es.net,9775445558.991404,19963.25,2194,1221931998.2666667
633,8ade42a5-6bf2-48f0-9718-1027df3671a2,localhost,denv-pt1.es.net,9813552573.66935,26939.491666666665,1379,1226695175.7333333
634,8fe873cc-61fd-4b73-b600-1c6b02618f85,localhost,denv-pt1.es.net,9726177459.344843,26113.958333333332,1139,1215773702.1333334
635,9e44f6d7-2642-4908-a475-c03935acbd75,localhost,denv-pt1.es.net,9780326107.40173,26597.45,1296,1222545755.4666667
636,7153a4e7-ad54-49d5-a237-e779ec3ab783,localhost,denv-pt1.es.net,9661167921.859814,26057.0,1240,1207647238.1333334
637,a23df734-724f-43b6-b688-ae5b03119bd4,localhost,denv-pt1.es.net,9198515970.24521,25859.966666666667,1148,1149822640.8
638,982e5e3d-ca8d-46bb-8cc1-9ddf9eea0736,localhost,sacr-pt1.es.net,7923173549.46116,33386.7,954,990397486.0
639,25569503-2dc1-4326-85f0-5e801360c571,localhost,sacr-pt1.es.net,7968783115.834157,33410.24166666667,2,996099118.0
640,9f56f60d-35c4-48f6-a4cc-be9cb788e61e,localhost,sacr-pt1.es.net,7971875162.72787,33396.95,0,996492334.0
641,9aced77d-ebc2-44df-886a-165954af155b,localhost,sacr-pt1.es.net,7969290968.244484,33397.36666666667,3,996162417.0
642,5bd4156b-d019-455e-a763-e848c438e621,localhost,sacr-pt1.es.net,7971579315.052178,33396.53333333333,0,996448643.3333334
643,2465a83b-cae9-4ad4-9453-fb8cc61406e4,localhost,cern-773-pt1.es.net,6125168080.198767,43394.03333333333,0,765652696.6666666
644,106fbbc4-402d-4288-be91-ed19cdb0361b,localhost,cern-773-pt1.es.net,6125222370.3590765,43401.73333333333,0,765653740.6
645,5aee1503-e282-4fb3-afc4-2185ce8b1fc2,localhost,cern-773-pt1.es.net,6124654073.535025,43378.39166666667,0,765582537.5333333
646,91c09cd2-af66-4613-8bea-ddb2784ea9f5,localhost,cern-773-pt1.es.net,6125916437.9571,43386.175,0,765740078.0
647,152bdb33-f50f-458d-bf71-b8c53356d5aa,localhost,cern-773-pt1.es.net,6125861101.049635,43391.625,0,765740078.0
648,a6f70109-c395-4144-9104-68bba28f9069,localhost,tau.ijs.si,5202091503.15294,50610.14166666667,986,650263193.6
649,b1699a8a-4b2c-4df3-b418-6498dd5baad5,localhost,tau.ijs.si,5193356163.19498,50663.39166666667,871,649170926.9333333
650,c7d58534-dcd0-4600-b6bb-c28b8a25671b,localhost,tau.ijs.si,5200171372.411556,50614.98333333333,1189,650022894.9333333
651,5f4fdd74-9ac5-4380-96ab-85143e07d280,localhost,tau.ijs.si,5202973031.849478,50661.183333333334,1334,650372420.2666667
652,3b16815d-2302-4d47-93f5-279df4feba05,localhost,kans-pt1.es.net,9615067699.50574,17954.616666666665,1188,1201884544.1333334
653,84891b82-daaa-4b2e-a5bc-b55f77f08569,localhost,kans-pt1.es.net,9594098916.70567,18018.691666666666,1189,1199263104.1333334
654,ada4f459-f280-4f4b-8bf2-3426f2afbd5b,localhost,kans-pt1.es.net,9587753134.017807,17933.15,1192,1198476672.1333334
655,b12540fd-1dae-4a00-94a5-04085ec0ec7c,localhost,kans-pt1.es.net,9614650871.991446,17943.625,1192,1201840853.4666667
656,ad4f32a0-6eab-40d7-9654-168477688a80,localhost,denv-pt1.es.net,9625901370.77187,24990.35,3,1203238954.8
657,c7077549-7c4c-4a2d-985d-326ca389ce85,localhost,denv-pt1.es.net,9629220092.54155,25106.358333333334,3,1203654016.1333334
658,4684f08f-0804-47c6-8af7-998669e806fa,localhost,denv-pt1.es.net,9625367457.97392,24910.1,2,1203173418.8
659,a48f60cf-510e-4870-bf5c-28ba7d94e4ba,localhost,denv-pt1.es.net,9627823918.51822,25360.241666666665,0,1203479253.4666667
660,7b216d99-681c-4e34-9aa6-ce36c95688e4,localhost,denv-pt1.es.net,9648546681.90142,25220.65,0,1206078848.1333334
661,bf94f3bd-7532-4e6c-9aca-61a05bf0c546,localhost,sacr-pt1.es.net,7866730706.68221,33380.316666666666,2,983343829.4666667
662,7c4f9084-a3b9-4d83-ba63-534a5b745ea7,localhost,sacr-pt1.es.net,7842299244.630932,33387.64166666667,3,980288614.6
663,ae2a1c77-cc2c-4e44-8bec-b3e6322eacc2,localhost,sacr-pt1.es.net,7866216908.273043,33387.36666666667,4,983278293.4666667
664,7a0dfc08-7191-4292-bfe9-50c0ff69000e,localhost,sacr-pt1.es.net,7880572352.770304,33394.10833333333,0,985072742.6
665,455c282c-f393-4589-8829-28bb14523882,localhost,sacr-pt1.es.net,7862518460.602748,33384.89166666667,2,982819541.4666667
666,f6c9926c-1a13-4f86-91c8-2df61e2740a6,localhost,cern-773-pt1.es.net,6080294026.155394,43347.71666666667,0,760040832.1333333
667,1e6fef2f-4c5c-44cd-aba7-dd797a5bb9af,localhost,cern-773-pt1.es.net,6048162866.99913,43346.958333333336,0,756021290.8
668,bc4a7933-1c14-4dda-a48e-15bffe83aa1a,localhost,cern-773-pt1.es.net,6090649155.218388,43344.15,0,761331943.8
669,4292ad67-8965-48c1-a041-b472273d5b75,localhost,cern-773-pt1.es.net,6025287986.51428,43353.39166666667,0,753161789.1333333
670,5e0549e8-be5c-4c74-8fa6-9fd343ed2419,localhost,cern-773-pt1.es.net,6063018887.94715,43348.025,0,757878144.1333333
671,b3221a43-e26b-4d1c-9d44-76686f150f08,localhost,tau.ijs.si,5142671688.544926,50654.15,12,642835321.7333333
672,62c5fbce-2ca6-49d2-9a14-f44c26539229,localhost,tau.ijs.si,5146695853.386712,50604.525,27,643337764.4
673,20a17d50-bfb0-4050-bcf0-c3c064484f3e,localhost,tau.ijs.si,5157181428.723214,50652.65,0,644648484.4
674,20c3c7ff-15f1-4a4f-b30d-b5e95746b38d,localhost,tau.ijs.si,5127997040.003158,50654.53333333333,21,641000313.7333333
675,a9fff141-24c4-4a7e-99c8-d87e6d3acb13,localhost,tau.ijs.si,5147569494.0714655,50607.416666666664,1,643446991.0666667
676,6630a50f-3026-4322-9ab8-a4a4ffea8a45,localhost,perfsonar2.icepp.jp,2919520414.231109,88068.8,0,364940836.4
677,cdddcd01-4388-4eb4-855f-a75da5639f37,localhost,perfsonar2.icepp.jp,2904490857.2113237,87918.31666666667,0,363062137.73333335
678,7f036d7f-18d2-4d55-a197-ed4b68e11aa6,localhost,perfsonar2.icepp.jp,2918998803.101476,87909.58333333333,0,364875300.4
679,92bb2818-5f5e-4e1c-b36d-b9fc77bf0e88,localhost,eqx-ash-pt1.es.net,9822373206.707176,5339.25,4547,1227797285.2
680,55929080-8f54-4551-8986-7e7611ec06d4,localhost,eqx-ash-pt1.es.net,9750317981.62029,5521.833333333333,5112,1218797974.5333333
681,74685023-590b-404c-94c9-448cd4fa20a7,localhost,eqx-ash-pt1.es.net,9748908549.6661,5997.408333333334,14359,1218619113.4
682,a6803442-e36e-4e51-b4f6-a577ed447fda,localhost,eqx-ash-pt1.es.net,9784617477.90511,6517.1,25592,1223078693.2
683,5d6e4278-46f5-4fa3-b750-b649065751e0,localhost,eqx-ash-pt1.es.net,9709904124.29075,5380.816666666667,5093,1213747604.0666666
684,e3a8b830-f5a5-4d09-b517-76731db08bdb,localhost,star-pt1.es.net,9703996586.41195,10051.641666666666,6871,1213003818.8
685,7973b402-bcfd-442b-bb35-15d53eab595c,localhost,star-pt1.es.net,9699125395.13077,10104.308333333332,10184,1212392149.4666667
686,f43bb2c0-d294-4059-9ff2-4f6bc19908e6,localhost,star-pt1.es.net,9738036440.360497,10210.133333333333,6872,1217265895.8
687,145c6ba1-d18d-48c4-9351-03638ec0f61e,localhost,star-pt1.es.net,9700366728.60271,10056.5,11214,1212547154.6666667
688,340f481c-5640-44a3-be24-91886d65b07b,localhost,star-pt1.es.net,9700375141.416496,10126.358333333334,11229,1212548347.7333333
689,eef56c0f-f3e4-459f-b2b9-f4e30311d465,localhost,kans-pt1.es.net,9640167305.1006,18214.341666666667,3856,1205030272.1333334
690,db4cfc68-cd93-420c-9660-5bd892c699c2,localhost,kans-pt1.es.net,9681229597.343235,18824.5,3452,1210163925.4666667
691,6608f397-0acc-42a4-993a-cf95866e71bd,localhost,kans-pt1.es.net,9683752270.815304,18491.633333333335,3823,1210469760.1333334
692,9ed8f66e-8017-4daf-b29c-b74f4ca26edb,localhost,kans-pt1.es.net,9554072558.278387,18122.825,7734,1194260522.8
693,cd8fd217-09bb-4a05-9c6f-f6d85990902a,localhost,kans-pt1.es.net,9664146972.22681,18854.983333333334,4604,1208023082.8
694,70328b40-925e-4af9-8dc4-a137ad61ee72,localhost,perfsonar.na.infn.it,4866551720.671268,53748.75833333333,0,608319695.0666667
695,22354792-2620-44d1-81ac-b23e3eb0c491,localhost,perfsonar.na.infn.it,4851172543.60674,53748.191666666666,0,606397305.7333333
696,af140b5f-4018-4019-9146-ecb057e0b247,localhost,perfsonar.na.infn.it,4836298389.8434,53751.058333333334,0,604540452.4
697,bee7ed14-e4ec-49ec-8cf8-8b7abe9a22cf,localhost,perfsonar.na.infn.it,4848900550.88932,53763.64166666667,0,606113316.4
698,d7b03682-5ce4-4420-8a1b-2dcacbd0edab,localhost,perfsonar.na.infn.it,4851172786.165083,53749.10833333333,0,606397305.7333333
699,b3d8ce05-0836-4e27-8254-864e4be52ad4,localhost,nsw-brwy-ps1.aarnet.net.au,2180842805.005583,117067.625,0,272605909.46666664
700,40febdd6-c39c-4efb-90fc-45aaea9e5527,localhost,nsw-brwy-ps1.aarnet.net.au,2204786527.37976,116379.35,0,275598720.1333333
701,e28d56d6-bb87-4804-9013-b3c400f5f5c6,localhost,nsw-brwy-ps1.aarnet.net.au,2185036554.1492586,116913.35833333334,0,273130197.46666664
702,e6b2c41d-4ba6-4ce6-a379-bec3f215e486,localhost,nsw-brwy-ps1.aarnet.net.au,2191854839.6311817,116537.6,0,273982165.46666664
703,ea8cd8d3-215e-43dd-aa74-1dfee6f09aaa,localhost,nsw-brwy-ps1.aarnet.net.au,2178049584.732784,116757.16666666667,0,272256384.1333333
704,af3603ce-0148-4be6-9314-f3904cb9eef4,localhost,perfsonar2.icepp.jp,2900646038.4669166,88065.11666666667,0,362581540.4
705,fca30c16-8a80-44b3-bf10-16bc6084b583,localhost,perfsonar2.icepp.jp,2899599832.740226,88061.96666666666,0,362450468.4
706,7e023d5c-dc27-4e90-9cd8-66c81c7a6edd,localhost,sacr-pt1.es.net,9761725349.286627,36498.10833333333,29875,22829499.933333334
707,75687818-036e-483b-8ec3-f8bae599438e,localhost,lcgps02.gridpp.rl.ac.uk,3337904120.292908,38771.316666666666,16326,417238564.4
708,a49e64ba-2b74-4d01-887d-526ff7a6d97c,localhost,lcgps02.gridpp.rl.ac.uk,3374077357.8721714,39812.78333333333,19790,421760548.4
709,8a3c0930-98d3-435b-8674-a0b1894e50ec,localhost,eqx-ash-pt1.es.net,9889597506.536036,8935.516666666666,752,1236201027.5333333
710,95187eee-fde6-42f7-ba45-d243293b3669,localhost,star-pt1.es.net,9906493470.92655,13413.95,6002,97742290.33333333
711,5ff5706f-f1a9-4b3b-a975-d71c38f700b6,localhost,star-pt1.es.net,9908668595.84491,13754.491666666667,5448,93724317.6
712,56cebba1-29c3-4119-b1ca-f92b511e3739,localhost,star-pt1.es.net,9891800911.315224,13632.291666666666,8719,78866878.4
713,651cbb90-d66a-402b-a343-55773af227a1,localhost,kans-pt1.es.net,9830005852.260424,21331.641666666666,8146,67480317.33333333
714,aa0fe0ba-5d1e-4516-a316-5d6a125a630e,localhost,kans-pt1.es.net,9814623898.643354,21354.883333333335,8062,64648698.2
715,e5e2d8aa-49fe-4f16-b38e-373cd88c45a3,localhost,kans-pt1.es.net,9830029141.665516,21517.808333333334,7944,78359293.33333333
716,9f9473d3-09b8-4311-8800-4c8847031134,localhost,kans-pt1.es.net,9835376106.68267,21429.858333333334,7721,64946258.666666664
717,e40f751d-df81-44c4-b63b-df0dc831e13c,localhost,kans-pt1.es.net,9610003079.39538,21232.958333333332,8842,33029182.733333334
718,5188bf77-4bfb-47bf-b5de-3b7d68a79240,localhost,denv-pt1.es.net,9770222361.92571,26479.95,12211,32857551.866666667
719,4e9ce204-85d2-4cad-9d64-75e32cbb2332,localhost,denv-pt1.es.net,9766432279.876656,26775.416666666668,22370,26216570.533333335
720,57353d28-8ea5-4004-b750-0160dc711d64,localhost,denv-pt1.es.net,9764938635.913826,26506.583333333332,18881,19074190.466666665
721,f5da233d-f42a-4dfd-8820-00cf87e8f735,localhost,denv-pt1.es.net,9761404599.39946,26378.766666666666,15489,27177765.2
722,2c0b1a81-49ca-49fd-b341-d554505fde07,localhost,denv-pt1.es.net,9748931820.30416,26547.05,12094,27265146.533333335
723,4478394a-5f56-4793-b570-e5d6cb1ff4cb,localhost,sacr-pt1.es.net,9710227929.692455,36186.316666666666,27307,13458895.866666667
724,c705066a-3cdd-46a4-b886-d8efce225ff3,localhost,sacr-pt1.es.net,9778429817.381445,36573.25833333333,27256,19290555.933333334
725,d6ee39b4-ecda-47db-bc5f-39e7bb4b9ffc,localhost,sacr-pt1.es.net,9731086367.44187,36303.725,27194,16915081.666666668
726,f4f151d1-1eac-4c65-b24c-de2eff960371,localhost,sacr-pt1.es.net,9746855041.250036,36547.73333333333,29145,19462186.8
727,406e74f6-a96a-4d56-818a-0f0c278a6b08,localhost,cern-773-pt1.es.net,9642683983.425106,45989.683333333334,30982,17306209.8
728,c8f5d306-c8fc-41c6-8936-f6c1c973af8f,localhost,cern-773-pt1.es.net,9710823585.87437,46191.191666666666,36448,15949263.866666667
729,b3b695a1-68f7-4956-ae3c-0921c035b6a4,localhost,cern-773-pt1.es.net,9685986807.33496,46562.8,39200,15136810.8
730,0baff77a-e5b8-4bb0-a7e7-0084a8b7c40d,localhost,cern-773-pt1.es.net,9690465089.55353,46223.90833333333,29347,16407419.333333334
731,0b8c5c71-7d76-489c-9325-ec71722b1be1,localhost,cern-773-pt1.es.net,9682110294.342524,46187.058333333334,34546,16909414.6
732,7b65ae2b-b301-44d9-931f-a5b2a3c356a6,localhost,tau.ijs.si,8045007216.525532,58673.975,115274,7374610.4
733,72fb9231-ca70-4781-a183-7da83d173e4c,localhost,tau.ijs.si,8146716948.538448,56412.38333333333,183480,17386289.066666666
734,69a5e164-1cf6-4628-b0e2-8c10c29631b9,localhost,tau.ijs.si,8729781957.474934,51282.225,280810,6945088.533333333
735,0ae9b6b3-45ca-401f-b474-59a3b42ef7a1,localhost,tau.ijs.si,8852170519.808044,51604.46666666667,240714,8168427.2
736,86ed916f-bba5-4f13-ae83-b6f82f90d14e,localhost,tau.ijs.si,8754828553.27338,51599.96666666667,228121,8666525.866666667
737,aed746fc-3391-4018-a82c-0e4e3ca7e772,localhost,lcgps02.gridpp.rl.ac.uk,4755654221.185335,39934.35833333333,49269,38968175.2
738,501d25da-c445-4589-9fd4-c8cea9e1fc48,localhost,lcgps02.gridpp.rl.ac.uk,5849854569.80418,38371.683333333334,104416,21471149.2
739,a60b2d3c-463f-4c42-8b1c-17af159ff932,localhost,lcgps02.gridpp.rl.ac.uk,8033413933.709366,38279.958333333336,213752,2550049.7333333334
740,8711cdfd-8a6a-4465-91aa-cae330c7d3a2,localhost,lcgps02.gridpp.rl.ac.uk,7802569632.297454,37752.075,206980,15768431.2
741,359ed95d-4d4c-40f9-bedf-f8fc5d8d1f77,localhost,lcgps02.gridpp.rl.ac.uk,7637166704.972162,37857.425,120271,23349847.866666667
742,5ffca31e-27ec-406e-b118-27d96d548a97,localhost,perfsonar.na.infn.it,8361679646.223687,54316.35,208161,6287556.533333333
743,2d98a423-24bf-4ce4-91fc-bebd6c2938dc,localhost,perfsonar.na.infn.it,8221256458.4238615,54502.833333333336,242447,19219993.866666667
744,71776847-43b3-40c7-b30f-049168beb3e5,localhost,perfsonar.na.infn.it,8324619551.11779,54255.691666666666,204768,6764027.066666666
745,e00e5ae2-2cd7-436b-9219-c52cf8a7da07,localhost,perfsonar.na.infn.it,8384868915.972032,54530.691666666666,249578,7073988.533333333
